feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
overageminutes,decrease,70.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.312,False,902,0.5441238933998908
currentequipmentdays,decrease,457.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.301,False,902,0.5441238933998908
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,945,0.7101966493022909
monthlyrevenue,increase,19.99,58.8,Bundle additional services at no cost to boost value,Sales,0.873,False,945,0.7101966493022909
currentequipmentdays,decrease,866.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.913,False,957,0.5072271763055126
monthlyminutes,increase,46.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.906,False,957,0.5072271763055126
monthlyrevenue,increase,31.1,58.8,Bundle additional services at no cost to boost value,Sales,0.623,False,957,0.5072271763055126
currentequipmentdays,decrease,1172.0,380.54,Offer early handset upgrade at subsidised price,Sales,3.118,False,958,0.5490641447587886
monthlyminutes,increase,53.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.892,False,958,0.5490641447587886
monthlyrevenue,increase,30.0,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,958,0.5490641447587886
currentequipmentdays,decrease,1003.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.453,False,962,0.515743459067787
percchangeminutes,increase,-257.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.957,False,962,0.515743459067787
monthlyminutes,increase,321.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.386,False,962,0.515743459067787
currentequipmentdays,decrease,991.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.405,False,999,0.5921860816966633
customercarecalls,decrease,10.0,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,1.596,True,999,0.5921860816966633
droppedcalls,decrease,16.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.182,False,999,0.5921860816966633
currentequipmentdays,decrease,842.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.818,False,1000,0.5134424591004569
monthlyminutes,increase,138.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.732,False,1000,0.5134424591004569
monthlyrevenue,increase,31.65,58.8,Bundle additional services at no cost to boost value,Sales,0.611,False,1000,0.5134424591004569
currentequipmentdays,decrease,990.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.401,False,1005,0.550319900635747
overageminutes,decrease,185.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.504,False,1005,0.550319900635747
droppedcalls,decrease,10.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.441,False,1005,0.550319900635747
currentequipmentdays,decrease,776.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.558,False,1022,0.5225796998861107
monthlyminutes,increase,244.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.531,False,1022,0.5225796998861107
currentequipmentdays,decrease,1048.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.63,False,1029,0.5186271423214527
monthlyrevenue,increase,27.93,58.8,Bundle additional services at no cost to boost value,Sales,0.695,False,1029,0.5186271423214527
monthlyminutes,increase,187.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.639,False,1029,0.5186271423214527
currentequipmentdays,decrease,1150.0,380.54,Offer early handset upgrade at subsidised price,Sales,3.032,False,1058,0.5170291876183869
droppedcalls,decrease,12.3,6.01,Escalate to network ops for coverage improvement,Network Ops,0.695,False,1058,0.5170291876183869
overageminutes,decrease,78.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.395,False,1058,0.5170291876183869
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,1066,0.5105580248885447
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1066,0.5105580248885447
currentequipmentdays,decrease,1038.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.59,False,1097,0.5254065106904617
monthlyminutes,increase,6.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.981,False,1097,0.5254065106904617
droppedcalls,decrease,13.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.85,False,1109,0.5695048192028177
currentequipmentdays,decrease,558.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.699,False,1109,0.5695048192028177
monthlyminutes,increase,176.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.66,False,1109,0.5695048192028177
currentequipmentdays,decrease,720.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.337,False,1125,0.6274387434186591
monthlyminutes,increase,18.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.958,False,1125,0.6274387434186591
monthlyrevenue,increase,32.78,58.8,Bundle additional services at no cost to boost value,Sales,0.586,False,1125,0.6274387434186591
monthlyrevenue,increase,7.04,58.8,Bundle additional services at no cost to boost value,Sales,1.165,False,1135,0.5336125931201511
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1135,0.5336125931201511
currentequipmentdays,decrease,507.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.498,False,1135,0.5336125931201511
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1139,0.629047742548956
monthlyrevenue,increase,38.99,58.8,Bundle additional services at no cost to boost value,Sales,0.446,False,1139,0.629047742548956
currentequipmentdays,decrease,1034.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.575,False,1182,0.5719276150706636
monthlyminutes,increase,2.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.989,False,1182,0.5719276150706636
monthlyrevenue,increase,40.37,58.8,Bundle additional services at no cost to boost value,Sales,0.415,False,1182,0.5719276150706636
currentequipmentdays,decrease,1126.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.937,False,1190,0.5689043692396234
currentequipmentdays,decrease,949.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.24,False,1242,0.5991705794210207
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1242,0.5991705794210207
monthlyrevenue,increase,28.27,58.8,Bundle additional services at no cost to boost value,Sales,0.687,False,1242,0.5991705794210207
monthlyrevenue,increase,11.17,58.8,Bundle additional services at no cost to boost value,Sales,1.072,False,1247,0.5073400728108226
monthlyminutes,increase,40.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.917,False,1247,0.5073400728108226
currentequipmentdays,decrease,1008.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.472,False,1281,0.5662681643594203
percchangeminutes,increase,-404.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.53,False,1281,0.5662681643594203
percchangerevenues,increase,-27.6,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.67,False,1281,0.5662681643594203
overageminutes,decrease,161.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.255,False,1339,0.5694227439434548
currentequipmentdays,decrease,650.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.062,False,1339,0.5694227439434548
droppedcalls,decrease,13.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.85,False,1339,0.5694227439434548
currentequipmentdays,decrease,1003.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.453,False,1347,0.6709134971544932
percchangeminutes,increase,-351.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.323,False,1347,0.6709134971544932
blockedcalls,decrease,9.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.449,False,1347,0.6709134971544932
percchangeminutes,increase,-212.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.781,False,1348,0.546051253931246
monthlyminutes,increase,222.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.573,False,1348,0.546051253931246
directorassistedcalls,decrease,1.98,0.89,Enable self-service directory app + customer education,Digital,0.488,False,1348,0.546051253931246
currentequipmentdays,decrease,1048.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.63,False,1360,0.5590927142324007
overageminutes,decrease,161.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.255,False,1360,0.5590927142324007
directorassistedcalls,decrease,3.46,0.89,Enable self-service directory app + customer education,Digital,1.153,False,1360,0.5590927142324007
droppedcalls,decrease,18.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.326,False,1369,0.7532963856571221
percchangeminutes,increase,-295.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.105,False,1369,0.7532963856571221
monthlyrevenue,increase,35.84,58.8,Bundle additional services at no cost to boost value,Sales,0.517,False,1369,0.7532963856571221
currentequipmentdays,decrease,939.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.2,False,1370,0.5346674328056376
overageminutes,decrease,150.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.141,False,1370,0.5346674328056376
currentequipmentdays,decrease,937.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.192,False,1393,0.5965060133062949
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1393,0.5965060133062949
overageminutes,decrease,163.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.276,False,1407,0.6304709684271307
currentequipmentdays,decrease,735.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.397,False,1413,0.7508243074097718
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,1413,0.7508243074097718
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1413,0.7508243074097718
currentequipmentdays,decrease,935.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.185,False,1430,0.6737704897375253
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1430,0.6737704897375253
monthlyrevenue,increase,30.27,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,1430,0.6737704897375253
currentequipmentdays,decrease,934.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.181,False,1450,0.5073843457940318
percchangeminutes,increase,-248.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.922,False,1450,0.5073843457940318
monthlyminutes,increase,263.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.495,False,1450,0.5073843457940318
percchangeminutes,increase,-539.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.056,False,1466,0.5498605183402285
blockedcalls,decrease,26.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.002,False,1466,0.5498605183402285
directorassistedcalls,decrease,4.21,0.89,Enable self-service directory app + customer education,Digital,1.49,False,1466,0.5498605183402285
currentequipmentdays,decrease,995.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.421,False,1479,0.519274975197251
overageminutes,decrease,230.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.971,False,1479,0.519274975197251
currentequipmentdays,decrease,931.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.169,False,1497,0.5635035397484123
monthlyminutes,increase,40.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.917,False,1497,0.5635035397484123
monthlyrevenue,increase,32.78,58.8,Bundle additional services at no cost to boost value,Sales,0.586,False,1497,0.5635035397484123
currentequipmentdays,decrease,982.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.37,False,1515,0.5365654933921098
monthlyminutes,increase,158.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.694,False,1515,0.5365654933921098
percchangeminutes,increase,-93.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.318,False,1515,0.5365654933921098
currentequipmentdays,decrease,992.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.409,False,1516,0.6294937950010989
monthlyminutes,increase,1.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.991,False,1516,0.6294937950010989
monthlyrevenue,increase,30.0,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,1516,0.6294937950010989
currentequipmentdays,decrease,990.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.401,False,1548,0.5037021735712544
percchangeminutes,increase,-536.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.044,False,1548,0.5037021735712544
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,1548,0.5037021735712544
currentequipmentdays,decrease,926.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.149,False,1554,0.6433920900021654
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,1554,0.6433920900021654
monthlyrevenue,increase,24.15,58.8,Bundle additional services at no cost to boost value,Sales,0.78,False,1554,0.6433920900021654
percchangeminutes,increase,-222.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.82,False,1569,0.542653125658562
monthlyminutes,increase,238.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.543,False,1569,0.542653125658562
monthlyrevenue,increase,36.69,58.8,Bundle additional services at no cost to boost value,Sales,0.498,False,1569,0.542653125658562
overageminutes,decrease,461.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,4.365,False,1594,0.6068268595116778
percchangerevenues,increase,-117.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.96,False,1594,0.6068268595116778
